Artist|Spotify ID|Genres
Ronnie Hawkins|2viYME3n7SlMsIOEqWmEHv|['canadian blues', 'rock-and-roll', 'rockabilly']
Hugo|3VSHFjwG94ubNcoST9hfxX|[]
Huelyn Duvall|5fljMGfogbYnsdQBoPFKjW|['neo-rockabilly']
Arthur Lyman|4UAjW7ABQfMm5F88xCtQln|['easy listening', 'exotica', 'jazz vibraphone', 'lounge']
Little Bill|0UZRfzewCArkUETJwNxjIJ|[]
Jacky Noguez|62pPCEoBirYTPoLx68Z3z6|['accordion']
Skip|0napPQNzPhwVmVM6AMNfAx|[]
Anita Bryant|2M93P87MDGek6uzg7Jn7he|['deep adult standards']
The Tempos|6vWc4bf4L0lLPEzkXPE2vm|[]
Bobby Rydell|4hJTgr1adnhIkhmD9jLzd6|['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'doo-wop', 'lounge', 'merseybeat', 'rock-and-roll', 'rockabilly']
Roger Smith|7d7WpoPwrauo2M0ZQuBESc|['deep smooth jazz', 'smooth jazz']
Jerry Keller|2lR41igVimFPS6opgzQKFt|[]
Jackie Lee|25MYbTsDB9aQ70l6VqNKOR|['lift kit']
Phil Phillips|4RoSFlSfHkTux15j7kUIAc|['doo-wop', 'swamp pop']
Bo Diddley|2bmixwMZXlkl2sbIbOfviq|['blues', 'chicago blues', 'classic rock', 'electric blues', 'funk', 'garage rock', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul', 'traditional blues']
The Tassels|7KWF9od7EBdwXaIjHW6zhx|[]
The Eternals|5jsVhO3DpgsRGKrdYoNro3|[]
The Shirelles|0x83OBqixqdCHnStP5VMcn|['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'classic girl group', 'doo-wop', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']
Rusty York|3NVEZEvSlzxzSOZpFGRWlG|[]
The Knightsbridge Strings|0ctL1BmMfXfpDzpXDh8MGU|['light music']
Ray Sharpe|4Tnu2xPRWy7IsD0ja3WP7D|[]
Floyd Robinson|0beNzznf23ag9kGUkeED24|[]
Richard Barrett|1IV8ZDS7ZU7s0Bfk4Spu1k|[]
The Browns|6GDSMFwAQBfnrrZf981Yji|['country gospel', 'cowboy western', 'nashville sound', 'traditional country', 'vocal harmony group']
Santo|5I1dTvKm9te5ok3rFlEy0O|[]
Marvin Rainwater|0io243tshqbvutIxj44rMy|[]
Mitchell Torok|6IXaAxq9mkktxZnqlWYbxf|[]
Nina Simone|7G1GBhoKtEPnP86X2PvEYO|['adult standards', 'christmas', 'jazz blues', 'neo soul', 'soul', 'soul jazz', 'vocal jazz']
Hawkshaw Hawkins|0fX1VRKNIBwg3qD7oe2IVV|['country gospel', 'cowboy western', 'nashville sound', 'traditional country', 'western swing']
The Tradewinds|49DKvKvaMet16JVLEY5aYu|[]
Bob Beckham|78QCwl38KUQA8lrkHm2C0z|[]
Webb Pierce|1ARZrF9nU4zgdDHuBIfqMq|['country gospel', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country', 'western swing']
Ivo Robic|6ouLM9uXt774BmPfmTzgX8|['classic schlager', 'croatian pop', 'vintage schlager']
Bob McFadden|3FDSGFPa6ZQ5uXjgIwyczE|[]
The Dubs|33rjua7RFjy9GwqKWnbnGJ|['doo-wop', 'rhythm and blues']
Dick Flood|2JuqvUbsRwYpiBp8cz4Wjt|[]
Bobby Vee|5MX2l6ewjOaeWn1lYNhzlO|['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'doo-wop', 'folk rock', 'lounge', 'merseybeat', 'rock-and-roll', 'rockabilly']
Jerry Fuller|0QHulimOh5z1RsuiqkNI4H|[]
The Strangers|4eYZgISQVkajfQ3PAJlqqw|[]
Homer|6u7nSa5q6LPye1fTKGL2R6|[]
Jivin' Gene|3vTSVyoG5zU5ralPeMjQtW|['swamp pop']
Sandy Nelson|5gI33iEWzSZqDZeVOwfJVi|['rock-and-roll', 'space age pop', 'surf music']
Johnny Restivo|0RHOoF3Gk8xeWJyozvvvle|[]
Fireflies|3SkyLUkD1aWY6AyBiYQ3I6|[]
Wink Martindale|1X5ZSwlYraWjWqjkkhJjdg|['deep adult standards']
The Clovers|0ckkj0a9CvIJr4h84B0OlN|['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']
Paul Evans|1VCjlBPsXgs5YMMFDWw6nA|[]
Leslie Uggams|3lu1p5TAo8X7qdmj2ElFWW|[]
E.C. Beatty|3xGCK0XerOdYd1pkIBv9mm|[]
Boyd Bennett|4x8od4B9JWmzzldcfCPYkm|['traditional rockabilly']
The Isley Brothers|53QzNeFpzAaXYnrDBbDrIp|['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']
Ernie Fields|4hGOBEZol2IU38LFZluW7K|['deep adult standards']
Cliff Richard|2nvKpWcP8etYTq4JrRiUiy|['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'mellow gold', 'merseybeat', 'rock-and-roll', 'rockabilly', 'soft rock']
Chet Atkins|4dZrt8Ong5t7YYpvbfp0RU|['nashville sound', 'traditional country']
Fireballs|41JgZsnMyRFzN4FcHBCjeB|[]
The Islanders|13S9FAokOhD3RZeAz6ti4i|[]
Kitty Kallen|0EYASMyi33J1ywBDgei1II|['deep adult standards']
Guy Mitchell|1YAtBHWaWzZnkaoSFHGTBV|['adult standards', 'brill building pop', 'christmas', 'cowboy western', 'deep adult standards', 'lounge', 'rock-and-roll', 'rockabilly']
The Passions|6emLiLQsxkbmQMs0Bn51h3|[]
The Miracles|6TqQLejnHXMGr7KcegxUND|['brill building pop', 'classic soul', 'disco', 'motown', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul']
Johnny Preston|1B8n8vtEeexQ5NKehHTkeo|['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']
Tommy Facenda|7nxTj4jqZWJzS42NDA9hJu|[]
The Spacemen|4nVSrhAF4KS1l3oOMXZv4S|[]
The Revels|0r40DZ7et1CoR342A9Tz8K|['surf music']
Bobby Comstock|2e9lKW1SmMOqZpNcVaGW5f|[]
Paul Gayten|1VyGMqS9Ym6SUmKcYwMsYQ|[]
Rocco Granata|2VhQDTCxA5WBYclo7t7UcI|['classic italian pop', 'classic schlager']
The Nutty Squirrels|2n0nKex3SwPBIUoQ9PVZIL|[]
Miss Toni Fisher|0lCadaEY3hkL3iolDeADuL|['deep adult standards']
Don Costa|0RApVWsazsKH8QZsLtffn9|['easy listening', 'exotica', 'lounge', 'space age pop']
Larry Hall|17nxEt3oZte3eUuVio6W55|['christian relaxative', 'deep adult standards']
Titus Turner|0cilTln9dpUgfKhi52fqP2|['jump blues']
Willy Alberti|4V3RSGZYyjAoaDrZqPmzUM|['dutch pop', 'levenslied', "traditional rock 'n roll"]
Bill Black's Combo|45iwrW9MTdauua4etsP41U|[]
April Stevens|7BFShZYHZNpWDPHZiVdC5U|['lounge']
Bonnie Guitar|4d2dDZ4kx0YKLfEuSQ18H0|[]
Dorothy Collins|2XxSFKVJnCLGGvNXnyiQYL|[]
Rod Lauren|7CnCVOXwG67uhjnDX50Wgq|[]
Brenda Lee|4cPHsZM98sKzmV26wlwD2W|['adult standards', 'brill building pop', 'christmas', 'easy listening', 'lounge', 'nashville sound', 'rockabilly']
Mark Dinning|55Rf9Kfqd30nmqaeEDMpic|[]
Jimmy Jones|7ydcRbgt0yM9etADb1Ackp|['bmore', 'brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']
Joe Turner|14fyFK7pR901yqcjwbzYGy|[]
The Viscounts|1jkQOLBogBpRXgAgKZvyWM|[]
The Knockouts|2qoBhcd2StGWOswi80vfxF|[]
Ray Smith|4SGITJm1kRaIEoqEwv360I|['rock-and-roll', 'rockabilly']
The Five Satins|2YP02JRa1JLejrg3XTssJS|['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']
Percy Faith|6unIK8JFrGemCge3NIUDKE|['adult standards', 'ballroom', 'christmas', 'easy listening', 'lounge']
Adam Wade|1rBtwsSkGLKYGhL5yj98Wd|['deep adult standards']
The Fireballs|6Rboxwjnvu3wLcwzhlnaSO|['surf music']
Debbie Reynolds|4Zf0pLGYwNB86Y97kisvkn|['show tunes']
Roy Orbison|0JDkhL4rjiPNEp92jAgJnS|['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'rockabilly']
The Little Dippers|0cT2S58Ulp0BGro6KXAm56|[]
Frank Chacksfield|556bh5qJfhSUkjTluTTyMF|['adult standards', 'ballroom', 'christmas', 'easy listening', 'lounge']
Jamie Horton|0B8UKOOQgB92TnFjJBZSrB|[]
The Fireflies|0CRSh7BVlQExWiqzoogJga|[]
The Rays|3owdLGoMpuTwee9KIh1Ibv|['doo-wop']
Elton Anderson|2eM0jv36TCrgAcwua8lld7|[]
Connie Stevens|5dg9jB2sji4asJtjihC9AE|[]
Dorsey Burnette|4IKhazN1C82QWCD2Oqwf3v|['traditional rockabilly']
Barrett Strong|3MKwHkhEjcvzva2rasZeWD|['motown']
Buster Brown|0VbbUuoemrlu5KoUW0p9fT|['jump blues']
Bob Crewe|6c0iRUJ1QetT3vxkfCpwPT|[]
Marty Wilde|49Jb7NSMLFMM3n8M7BNRxN|['brill building pop', 'merseybeat', 'rock-and-roll', 'rockabilly']
Pete Fountain|60dYNEvXzIl38BKZoW8HYd|['dixieland', 'jazz clarinet', 'new orleans jazz']
Narvel Felts|5i7UKP91HFnfeoC0p9SH9T|[]
Billy Walker|0wOnokuOcSoYAUZN6jmpDc|['country gospel', 'cowboy western', 'nashville sound', 'traditional country', 'western swing']
Nat Kendrick|12cPM9o1Hwa3U9wMflFipt|[]
Rosco Gordon|35SkZMI5CPiCude4FW45O9|['memphis blues', 'rhythm and blues']
Billy Bland|4mDEpwlcBham5q1dmykSG0|[]
The Brothers Four|0nd3tsqHVtnAWBCQgwtbIz|['adult standards', 'american folk revival', 'brill building pop', 'christmas', 'easy listening', 'folk', 'folk rock', 'traditional folk', 'vocal harmony group']
Monty Kelly|3cN2tw4UZXQL1eIqtp9O6x|[]
Lenny Welch|4i9IEoaY6Q1v3Puqz3PwC1|[]
Harold Dorman|1wM79nvxGvl9iTEPg6m2WM|[]
Les Compagnons De La Chanson|0tqfplArnNaPnE2AkNIglR|['chanson']
Charlie Rich|218kRJZ7FJs0hWIk8Ynzhz|['country', 'country gospel', 'country rock', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country', 'western swing']
Jessie Hill|0LeecN3yVUDsHFFzrTLp5v|['louisiana blues', 'new orleans blues']
Sammy Masters|0B7vSxGeybLE4STtXT6YNe|[]
Ron Holden|0orxtneN4LcJWNxbLXtMZu|[]
Henry Mancini|2EExdpjU4SK3xnJHO5paJf|['adult standards', 'christmas', 'classic soundtrack', 'easy listening', 'lounge', 'vocal jazz']
Ray Bryant Combo|4YRmlGRIdL7pS3Xqr69HcQ|[]
Teddy Randazzo|7IAvIH8JtrxdwsydRKwh24|[]
The Temptations|3RwQ26hR2tJtA8F9p2n7jG|['brill building pop', 'christmas', 'classic soul', 'disco', 'funk', 'memphis soul', 'motown', 'soul']
Sir Chauncey|3ikoLrn4Avy5nepwYI1AyZ|[]
Walter Brennan|14VbTTVRZW6DtcaFU4cPO8|['cowboy western']
Jeanne Black|4f2WSqFHOISjWlyl9mYJJw|['deep adult standards']
Etta James|0iOVhN3tnSvgDbcg25JoJb|['adult standards', 'christmas', 'classic soul', 'jazz blues', 'soul', 'soul blues', 'vocal jazz']
Ella Fitzgerald|5V0MlUE1Bft0mbLlND7FJz|['adult standards', 'christmas', 'jazz blues', 'swing', 'vocal jazz']
Charlie Ryan|5cRsKvSFYFOa36etkMxJDT|[]
Frank DeVol|72BrsxA7krL4YXPpAivx7W|['easy listening', 'space age pop']
The Beau-Marks|4DdKwKjWP5k7tuT8RyMRQ3|[]
Larry Bright|5vmS5w5Hy4Xiw6aIrC6LBA|[]
Hank Locklin|46Unp6DY3Zmy7QS1Fx47yq|['country gospel', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country', 'western swing']
The Fendermen|2hOXOavOPsbPgls3ebJLFp|[]
Ike Clanton|70F9bNfQaExIyNPxTwX1Ia|[]
Hollywood Argyles|6af1KGKyTV3xTilHXaOuZA|[]
Dante|2hDnlqxEGmcq74MAfO9iEX|['spanish hip hop']
The Dyna-Sores|6nAWkzyyVKbREKpukRzKhT|[]
Jon Thomas|1zFwo9l1YMCaoSI0XgHUVZ|[]
The Videls|5SUaDD55XXU5uxfjv4JM7K|['doo-wop', 'soda pop']
Donnie Brooks|0OIKoNmvKEdHkhhNfrRGP6|[]
Bobby Marchan|3hHAdG4gMD9GnqqWWST9D7|['rhythm and blues', 'southern soul']
Art Mooney|5gR6bjTstGo5L0atrvxKFC|['deep adult standards']
Deane Hawley|2CA478BP1aQbRG2DB9U2nO|[]
Garry Mills|3HF1bav7BHbNXSI5u2dZOW|[]
Red River Dave|4TUxVYUlW8rB7UW3Iwz2es|[]
Brian Hyland|6YROFUbu5zRCHi2xkir5pk|['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'doo-wop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']
Joanie Sommers|64ZUngtVBOg6z3kKagoZhU|[]
The Bobbettes|5TesVKMq16peTfJC46PbYw|['classic girl group', 'doo-wop', 'rhythm and blues']
The Demensions|5RmvCSl3IoND65aePiv6WI|['doo-wop', 'soda pop']
Rusty Draper|35pswYHVBIr076EtemYj62|['deep adult standards']
The Ventures|2GaayiIs1kcyNqRXQuzp35|['lounge', 'rock-and-roll', 'rockabilly', 'surf music']
Anthony Newley|5JXvJb6vQkSCFGCh4FCKOI|[]
Johnny Burnette|3PrFCybHMqrcPls31JxoIl|['adult standards', 'brill building pop', 'christmas', 'doo-wop', 'rock-and-roll', 'rockabilly']
Ferrante|0x0cjnFIYhErO1LH3I1XiO|[]
Hank Thompson|42tDjhK9kdS7CCHxs8ysz0|['country gospel', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country', 'western swing']
Etta|3Lc2yroP05lRK5z9NtQTkc|[]
Jerry Byrd|5PGYCViqsPlum357lDLBpm|['hawaiian', 'steel guitar']
The Ivy Three|6Uk6YP0Dt3lq1SIXF3l8Bh|[]
Frankie Lymon|2KMQz6s6MNRr4bxI8EQdRk|['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']
Johnny Bond|3oY80B5wwJ7TH3inVejOQ0|['country gospel', 'cowboy western', 'traditional country', 'western swing']
The Statues|5dPeAL5g6pwWhcouqC6A8Z|[]
Jo Ann Campbell|1PY8j7weiWfQMdTGbTjVxc|[]
The Innocents|59aYVQd0YHXqoOBf3pmxqs|[]
Skeeter Davis|5b2OzvLaL6nyxw5pbVbSdy|['brill building pop', 'country gospel', 'cowboy western', 'nashville sound', 'traditional country']
Jimmy Charles|2aWMpUpxRV3pGXVdr6Srp9|[]
The Paradons|3rZKnhYrwfRs3wluf9vnsO|['doo-wop']
Larry Verne|6vWMWDRy2Jbshg42p1Iuzg|[]
Wanda Jackson|5ZKMPRDHc7qElVJFh3uRqB|['rock-and-roll', 'rockabilly']
Paul Chaplain|6MAmKaRaBVtuDiqK4hDD5n|[]
Rosemary Clooney|0NkyXWGxE3WTFixDSJ39PK|['adult standards', 'cabaret', 'christmas', 'easy listening', 'lounge', 'swing', 'vocal jazz']
Denny Reed|6tqcfDt9Wkayd7VgHtRuPX|[]
Bob Luman|7GHomDn4a8u8k0AlUTwBWQ|['rock-and-roll', 'rockabilly', 'western swing']
The Piltdown Men|59odcNVoOyBTkXj9Jclyg6|[]
The Chiffons|05sIdEkXAYDbDDdv3T56Oj|['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'classic girl group', 'doo-wop', 'folk rock', 'merseybeat', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly']
Joe Jones|25q0j1r1m5UM8GwFPLcopw|[]
Cowboy Copas|4szqhE3dT8nzYnlXYGwzmi|['country gospel', 'cowboy western', 'nashville sound', 'traditional country', 'western swing']
Maurice Williams|1CgE69lpZKGAcA5kIIK82D|['doo-wop']
The Blue Notes|1t6kgv3kQmD8x7ecWtCcy5|[]
Floyd Cramer|6DQ6mdEhxCgHPqfX1niZZK|['christmas', 'easy listening', 'lounge', 'nashville sound']
U.S. Bonds|2o1VlrBnNMyLXDo6gQyeU4|[]
Ray Ellis|67Us3XBdb0XDmAGuhYiGMs|[]
The Mark II|37WKuaumqPDRbr8pHmK03C|[]
Bud|3rqyjjXhwZaK7KG5CWEvSF|[]
Kathy Young|1Mzx5NUspZTLsc9rUXKTik|[]
Lolita|1Jl0XzEt7csnco2FUybCrK|[]
Lawrence Welk|2GMH35k5oLCjzYpn5HbaD8|['adult standards', 'ballroom', 'christmas', 'easy listening', 'lounge', 'polka']
Damita Jo|2bgoYtsrUMDi8L2kryCpmn|[]
Ernie Freeman|2I6naHsY7u3CuPbdrQT2F4|['space age pop']
David Carroll|552MGt810iIUHzTHQBDapO|['exotica', 'space age pop']
Bobby Peterson|5GYTA200v28TSfGdzPfViT|[]
Charles Wolcott|5yv5Qxgo7IjWI6yeMVMFYf|[]
The Chimes|1zIiPjzcnAXkhlVUpL3A5A|['doo-wop']
James Booker|0gxNgUdRvhVgeq4L3gFamF|['boogie-woogie', 'jazz blues', 'louisiana blues', 'new orleans blues', 'piano blues']
Mantovani|4l2d1CRNjXgG4RBoA89Kle|['adult standards', 'ballroom', 'christmas', 'easy listening', 'lounge', 'operatic pop']
The Heartbeats|12InvBNZTKboiU2xT663oK|['doo-wop', 'rhythm and blues']
Etta Jones|3CEdEF8RsuL3hAFJaujvr0|['cabaret', 'christmas', 'vocal jazz']
Bert Kaempfert|2s6JabvZdqVQhfOsaxCSFX|['adult standards', 'ballroom', 'christmas', 'easy listening', 'lounge']
Austin Taylor|0amySV4EXOHsxagbY8vSsU|[]
Cornbread|08vNEhFm9uugfCgUAD8E4V|[]
Richie Allen|3bhW5qL3xrhU1qrJD45mIe|[]
Ferlin Husky|0szj7Sxtyluyjc2Arj0njB|['country gospel', 'cowboy western', 'nashville sound', 'traditional country', 'western swing']
The Blue Diamonds|3S9VOVAAECM8pdNr5p7c2J|['classic schlager', 'indorock', "traditional rock 'n roll"]
Al Caiola|1kiuYnpzdoWeSpdHObdhQ6|['ballroom', 'christmas', 'easy listening', 'exotica', 'lounge', 'mambo']
The Ramblers|7iPrws5wYbnF6sKfx2CX9e|['nueva ola chilena', 'surf music']
Hank Snow|3fq6r0bSIm4McymHKNMk4S|['canadian country', 'country gospel', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country', 'western swing']
The Shells|7ywuUxIhs0wsrflxhUhvNb|[]
Jerry Murad's Harmonicats|6DwFBuiqYVpkiHhtmESwwk|[]
Shelby Flint|55APUUV6bCtJVEF1O2jKNT|['movie tunes']
Mickey|7sWkR5prBNPnBJ4iDmgfrh|[]
Thelma Carpenter|5NBLIcKY8kA94L3s5wkPAk|[]
Ben E. King|3plJVWt88EqjvtuB4ZDRV3|['adult standards', 'brill building pop', 'christmas', 'classic soul', 'motown', 'quiet storm', 'rock-and-roll', 'rockabilly', 'soul', 'southern soul']
The Capris|42SCX0E1m3YSaY2l3zHVJ4|['doo-wop', 'rhythm and blues']
Maxine Brown|1kCqTUSrWJEHZm2GSpRuMV|['brill building pop', 'classic soul', 'rhythm and blues', 'southern soul']
Lenny Miles|6IK8aJAKWheSFTpQUZ8VrH|[]
Ella Johnson|4BFRpD4ZW8NAHdPqkiBas3|['jump blues']
Cleveland Crochet|6MAWwIG497ibsGvhFSAG82|['swamp blues', 'swamp pop']
H.B. Barnum|6LezSLTlOkiARiTaTX2a2A|[]
The String-A-Longs|7CG3fjmCcZHXOnxYrpgE6W|['surf music']
Ronnie Savoy|00faOxRoJihs29DpVMobUb|[]
Ramrods|2QjZJgbOdNOYLnMLhuQsg2|[]
Ronnie Love|1kxW05e1HgcOpVFnXYGqle|[]
Buzz Clifford|4ktCOHXwrnjPRGmAuX98yE|[]
Freddy King|1NKm6VQncGCJWdl00tR15V|[]
The Goodtimers|32FvE5rHEFyB4CrfmpWKBa|[]
The "5" Royales|67OIf7vgqZq9qFuDqmCFyI|['rhythm and blues']
Jorgen Ingmann|2mBHooYuyPrDI0JukWjS9f|[]
Mello-Kings|2dGLrrHjke9Pl8Q60iD9pJ|[]
The Sevilles|2c4EN2lNPD58SX8NPCLQBI|[]
Gene Pitney|3ap1NzHNV9QA1x1V6z3gSe|['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'folk rock', 'lounge', 'merseybeat', 'rock-and-roll', 'rockabilly']
Carla Thomas|1QAGLCom3FHTTiuRFsjzOj|['classic soul', 'memphis soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']
Mary Wells|1cjZk1xXn3YCToNg3uJpA7|['brill building pop', 'classic soul', 'funk', 'motown', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul']
Johnny Maestro|1pXoY8oTJtPVGsrB4jmCRw|['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']
Rochell|1g441rFxgi8d9H4dYZL6p2|[]
Debbie Dean|44YS4M6s942DQS2siuZda8|['deep motown']
Kokomo|1m3zDfkzk9x6eUMjMM1e1f|[]
Chuck Jackson|64wglyu5BoOzwMXYjtAbfS|['classic soul', 'motown', 'northern soul', 'rhythm and blues', 'southern soul']
The Vibrations|3BLqcKdqgBI3oJvVg7Odz8|['chicago soul', 'northern soul']
Dickie Goodman|73HvLPUjbk78z3CgDtK2ht|[]
The Pentagons|3JCb6m9WQm824cTsSiRCqz|['doo-wop']
Cathy Jean|3VVzNIYIwNm87oGwBVendK|[]
Aretha Franklin|7nwUJBm0HE4ZxD3f5cy5ok|['christmas', 'classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']
Ernestine Anderson|7yNele4jnVhZJ2GE7Kg25T|['cabaret', 'christmas', 'vocal jazz']
Fred Darian|4IZNWdJeOXzlpU6VkZT3mM|[]
The Echoes|3NIenDn2OsCH7GDyY3Uw2w|['soda pop']
Del Shannon|3c8WoNjBfyLJhFObE6RHgs|['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'doo-wop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']
The Larks|4EZWsXJ581lp6c6w3oDifO|[]
The Marcels|1JQYskbOoudT9cylam24a3|['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']
Herb Lance|31zYvVtJedjSfIdBki0UmD|[]
The Tokens|1GAJzApRTMmYZ9EjQ91VOy|['doo-wop']
The Enchanters|1jIEuh0p5MfwmNR1PWRT6Z|[]
Linda Scott|7KjuI3MbOTaBH29yju4Lr4|['brill building pop']
Dick Lee|0h9v3fPcgzbseIArPnYwet|[]
Otis Williams|6wqOiP7726HnySytbAtlXL|[]
Kay Starr|7rpf45DdbpweG51Acze45i|['adult standards', 'big band', 'cabaret', 'christmas', 'easy listening', 'lounge', 'swing', 'vocal jazz']
Gene McDaniels|6I7tqjEzznFPrardDfvsvq|[]
Ernie K-Doe|3ybBNyjii40yY104IZkcly|['louisiana blues', 'new orleans blues', 'new orleans funk', 'rhythm and blues']
Shep|4FrUg4jMTAlZHhBsOIYGJV|[]
Paul Revere|7sdACJuitGO70fExV5Pn6j|[]
Janie Grant|2TR2qR8NS657uMn5L89DFR|[]
The Texans|1qK1QCNz8dyXHUncn1Vunl|[]
Sammy Kaye|54LBMS0P9mMkhfxsp73k1D|[]
The Frogmen|0GQ9ZDxcQHx0gjAP2TioBH|['surf music']
Andy Stewart|5xwYhjMTWJ66BjCvfcc6ii|['traditional scottish folk']
Eddie Harris|0bcDOCWIbvWApEIB7l1uZ4|['bebop', 'hard bop', 'jazz', 'jazz funk', 'soul jazz']
Merv Griffin|3Gul9YJiH5cPauKRIMYo3p|[]
The Rollers|3xM9pNkVkZKZcdVLx4yh5z|[]
Claude Gray|6ehhOlzIbaUJryTIClS52Z|[]
Audrey Arno|0a9MIu7sUt5WgbOSXYrYYT|[]
The Strollers|39HE7sWkoOCAuMCICdyF8U|[]
Roy Drusky|76ODQBEHQvAbQIUbALYkyi|['country gospel', 'cowboy western', 'nashville sound', 'traditional country']
Ral Donner|0j4ZVeMLH38uXEup39Hjvb|[]
The Limeliters|08Zx5pufnilNAjm28CauiH|['american folk revival', 'traditional folk']
The Marathons|5DuKxKFhqUwCrzIEpBjwi3|[]
Piero Soffici|58H39TvzLUJ9W8dxNYYioH|[]
Bobby Lewis|6KfBWaX13etjtEZ4d9aTWW|[]
The Starlets|0nRUxOFz2nuICx2msYCmnj|['classic girl group']
Oscar Black|1ld0kMdsimb8l5cQDNuSSg|[]
Lale Anderson|1BuAe8IBtjhzlYtQqE4l7F|[]
Joe Barry|2eMH8MCrUhu9NVcH0Hv83z|['swamp pop']
Jeanette (Baby) Washington|5R9qLH5xcwb3Bj6VputVL1|[]
Little Caesar|5IOstYUATS0EQ77A1DG7gy|['glam metal', 'hard rock', 'modern hard rock', 'sleaze rock']
Donnie|3fvn4MvWJXwY17wpwnlgJN|[]
Tony Orlando|6PNZ6ZfwWLiUA2BrranFl3|['brill building pop', 'bubblegum pop']
Jimmy Witter|2QQaSfuhgy97XYKAUHVstp|[]
The Edsels|7FQVHPRA74BTNsNHRob0F7|['doo-wop']
The Timetones|4e4HSlRxKSMGJDI0GiipBq|[]
Russell Byrd|6zUT7O9hnKCDU3fDOJqJSV|[]
Mina|3HL1CyOnDLFJo1Rr8YBlKy|['classic italian pop', 'italian pop', 'ye ye']
The Blossoms|6kUfkNyDFX4tqzUwXp4FTL|['brill building pop', 'classic girl group']
The Harptones|3ldj7TJdwN9Ei96ZIUU3M7|['doo-wop', 'rhythm and blues']
Louise Brown|1h3lMbvyiKi8IGCWpz5Lqs|[]
The Regents|3ukGXal9ZRsjAUSRL6fRDn|['doo-wop']
Pips|0dXhPd9b1vlRrST2fzu6fd|[]
Gladys Knight|2aXiJJHJei5BmCykxI37y0|['disco', 'motown', 'quiet storm']
The New Yorkers|0rzpgxQRtcaGme1Yx4Rv41|[]
The Wanderers|7hhbLfd2FBKx8nRWCD3E5V|[]
Paul Peek|3sApeD3m6bde6Ay7zrQJQ3|[]
The Dukays|3yyO68pDLnXB97Eirjvt0u|['soda pop']
The Belmonts|02oFrWT7l0AKMEnJI6iTIB|['doo-wop', 'rhythm and blues']
Pat Zill|1buL2hEGhL5R3XtF1RyVr9|[]
Patsy Cline|7dNsHhGeGU5MV01r06O8gK|['adult standards', 'christmas', 'country gospel', 'cowboy western', 'nashville sound', 'rockabilly', 'traditional country']
The Cleftones|55vDUEAKaeyEYSlzm5rRyf|['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']
Junior Parker|6XYy5PbBFvsABSY2ZS6R8u|['memphis blues', 'soul blues']
Arthur Lyman Group|4sX0dNqcvEN1IwtkgYoWSG|[]
Matt Monro|06kr5yNAM2rOf4DXemM8fl|['adult standards', 'brill building pop', 'christmas', 'easy listening', 'lounge']
Chris Kenner|3mCIMoeTyKjHlgNv7wFZYI|['louisiana blues', 'new orleans blues', 'rhythm and blues']
Slim Harpo|36hwOoNPgnsKnhoMBYpJrJ|['acoustic blues', 'blues', 'electric blues', 'harmonica blues', 'louisiana blues', 'rhythm and blues', 'swamp blues', 'traditional blues']
The Castells|6DkVBNgQMSVLTQa7OUhMno|[]
The Velvets|46uqk9rxyZPV8AWL4zhdKo|[]
Teddy Vann|1FV8FzLxrVqo7RkFLUKeJJ|[]
The Delacardos|5PHQJHRhBfg7fJhzv2de7r|[]
The Excels|2J8DemAIiqtFWirTklgGTF|[]
